Data_Import_Number__c,Name,Phone,Fax,Website,IRS_Status__c,LegalStatus__c,YearIncorporated__c,Active Status
94643725,CarePatrol of San Bernardino - Victorville,,,https://carepatrol.com/san-bernardino-victorville/,Commercial,Commercial,,Active
73496294,Caring Companions,,951-679-9600,,None or unknown,Commercial,2001,Active
70946115,Caring For the Hills,,,http://caringforthehills.org/,501(c)(3),Nonprofit - Incorporated,,Active
70080478,Caring for Women,,760-777-4096,http://caringforwomenlq.com/index.html,None or unknown,Private Practice,,Active
73496108,Carol's Kitchen,,,www.carolskitcheninc.org,501(c)(3),Nonprofit - Incorporated,1998,Active
23395708,Carolyn E Wylie Center,,951-683-6019,www.wyliecenter.org,501(c)(3),Nonprofit - Incorporated,,Active
73495830,Casa Blanca Home of Neighborly Service,,,https://casablancahns.org/,501(c)(3),Nonprofit - Incorporated,1975,Active
7422347,Casa Colina Hospital and Centers for Healthcare,,909-593-0153,www.casacolina.org,501(c)(3),Nonprofit - Incorporated,1938,Active
7422351,CASA of San Bernardino County,,909-881-6764,www.casaofsb.org,501(c)(3),Nonprofit - Incorporated,1994,Active
73495832,Cathedral City Senior Center,,760-321-0280,www.theccsc.org,501(c)(3),Nonprofit - Incorporated,1980,Active
22834803,Catholic Charities San Bernardino and Riverside Counties,909-388-1240,,www.ccsbriv.org,501(c)(3),Faith-based,1946,Active
7422354,Cedar House Life Change Center,800-246-4357,909-421-7128,www.cedarhouse.org,501(c)(3),Nonprofit - Incorporated,1973,Active
73496352,CenExel,,,https://cenexelresearch.com/cns/,Commercial,Membership,2000,Active
7422070,Center for Data Insights and Innovation,,,https://www.cdii.ca.gov/consumer-reports/,None or unknown,Government - State,,Active
8892577,Center for Effective Life Transitions,,909-505-0472,,501(c)(3),Nonprofit - Incorporated,,Active
59638054,Center for Employment Opportunities,,,https://ceoworks.org/,501(c)(3),Nonprofit - Incorporated,1996,Active
12545454,Center for Employment Training,,909-478-9506,www.cetweb.edu,501(c)(3),Nonprofit - Incorporated,,Active
73496303,Center for Healthcare Education,,,www.healthcareeducation.org,501(c)(3),Nonprofit - Incorporated,1995,Active
7422323,Center for Nonprofit Management,,,www.cnmsocal.org,501(c)(3),Nonprofit - Incorporated,,Active
34219335,Center for Oral Health,,,https://www.centerfororalhealth.org/,501(c)(3),Nonprofit - Incorporated,,Active
14531274,Center for Restorative Justice Works,,,www.crjw.org,501(c)(3),Nonprofit - Incorporated,2007,Active
73496065,Center for the Pacific Asian Family,,323-653-7913,www.nurturingchange.org,501(c)(3),Nonprofit - Incorporated,1978,Active
7422355,Center on Deafness Inland Empire,951-801-5674,951-275-0055,www.codie.org,501(c)(3),Nonprofit - Incorporated,1994,Active
7422097,Centers for Medicare and Medicaid Services,,,www.cms.gov,None or unknown,Government - Federal,,Active
24225876,Central American Resource Center,,213-385-1094,www.carecen-la.org,501(c)(3),Nonprofit - Incorporated,1983,Active
73496212,Central Community Christian Fellowship,,,https://www.centralcommunity.com/,501(c)(3),Faith-based,,Active
81084370,Central County United Way,,,https://www.liveunitedway.org/,501(c)(3),Nonprofit - Incorporated,,Active
75496254,Central Neighborhood Health Foundation,,,www.cnhfclinics.org,501(c)(3),Nonprofit - Incorporated,2004,Active
73103029,Central School District,,909-941-1732,https://www.centralsd.net/,None or unknown,Government - State,,Active
73500583,Centro Libre Cristiano,,,https://www.facebook.com/centrolibrecristiano/,501(c)(3),Faith-based,1990,Active
33359614,Chaffey Community College,,,www.chaffey.edu,None or unknown,Special District,1992,Active
7422352,Chaffey Joint Union High School District,,909-467-5177,cjuhsd.net,None or unknown,Government,1911,Active
70037137,Chaffey Medical Group,,909-483-2911,https://chaffeymedicalgroup.com/,None or unknown,Private Practice,,Active
73495967,Chamber of Commerce - Palm Springs,,760-325-8549,www.pschamber.org,None or unknown,Membership,,Active
73495957,Chamber of Commerce and Visitors Center - Norco,,951-356-0555,www.norcoareachamber.org,501(c)(3),Membership,2010,Active
66213054,Chance Project,,,thechanceproject.org,501(c)(3),Nonprofit - Incorporated,2014,Inactive
73502490,Chang & Associates Behavior Consulting,,510-255-6262,https://cabxconsulting.com/,501(c)(3),Nonprofit - Incorporated,,Inactive
94636098,Change Within Reach,,,https://cwr.care/,Commercial,Commercial,,Active
7422663,Charity Cars,,,www.freecharitycars.org,501(c)(3),Nonprofit - Incorporated,,Active
93728359,Charmony Foundation,,,http://www.charmonyfoundation.org,501(c)(3),Nonprofit - Incorporated,,Active
59105747,Chasing 7 Dreams,,,http://chasing7dreams.org/,501(c)(3),Nonprofit - Incorporated,2015,Active
59838840,Cherish Ministry,,,www.cherishministry.org,501(c)(3),Faith-based,2018,Active
13290541,Child Care Resource Center,,909-890-0032,www.ccrcca.org,501(c)(3),Nonprofit - Incorporated,1976,Active
55594733,Child Welfare Information Gateway,,,https://www.childwelfare.gov/,None or unknown,Government - Federal,,Active
7422059,Childhelp,,480-922-7061,www.childhelp.org,501(c)(3),Nonprofit - Incorporated,1959,Active
73495828,Childhood Cancer Foundation of Southern California,201-614-4653,909-558-3420,http://www.ccfsocal.org,501(c)(3),Nonprofit - Incorporated,1981,Active
45360638,ChildNet Youth and Family Services,,951-242-6201,www.childnet.net,501(c)(3),Nonprofit - Incorporated,1970,Active
93692843,Children of the Night,,,childrenofthenight.org,501(c)(3),Nonprofit - Incorporated,2011,Active
73496206,Childrens Discovery Museum of the Desert,,,www.cdmod.org,501(c)(3),Nonprofit - Incorporated,1987,Active
7422669,Children's Fund,,,www.childrensfund.org,501(c)(3),Nonprofit - Incorporated,1986,Active
7422683,Childrens Tumor Foundation,,212-747-0004,www.ctf.org,501(c)(3),Nonprofit - Incorporated,,Active
7422676,Childrens Wish Foundation,,770-393-0683,www.childrenswish.org,501(c)(3),Nonprofit - Incorporated,1985,Inactive
15980836,Chino Fair Association,,909-465-5442,https://chinofairgrounds.com/,None or unknown,Nonprofit - Incorporated,1952,Active
7422696,Chino Hills Counseling,,909-590-2428,www.chinohillscounseling.com,None or unknown,Private Practice,,Active
7422357,Chino Neighborhood House,,,https://chinoneighborhoodhouse.com/,501(c)(3),Nonprofit - Incorporated,,Active
15756519,Chino United Methodist Church,,,www.chinoumc.org,501(c)(3),Faith-based,,Active
7422472,Chino Valley Fire District,,909-902-5250,https://www.chinovalleyfire.org,None or unknown,Special District,,Active
7422548,Chino Valley Medical Center,,,www.cvmc.com,None or unknown,Nonprofit - Incorporated,1972,Active
7422416,Chino Valley Unified School District,,,www.chino.k12.ca.us,None or unknown,Government,,Active
71570900,Christ The Good Shepherd Church,,760-246-4603,https://www.cgshepherd-adelanto.org/,501(c)(3),Faith-based,,Active
7422973,Christian Development Center,,,www.christiandevelopmentcenter.org,501(c)(3),Faith-based,,Active
63384715,Christian Fellowship of Trona,,,https://www.facebook.com/cftintrona/,501(c)(3),Faith-based,,Active
73496300,Christian Record Services,,402-488-7582,www.christianrecord.org,501(c)(3),Faith-based,1980,Active
7422615,Christopher and Dana Reeve Foundation,,,www.christopherreeve.org,501(c)(3),Nonprofit - Incorporated,1982,Active
78920047,Chrysalis,,,changelives.org,501(c)(3),Nonprofit - Incorporated,1985,Active
74846023,Church For Whosoever,,,http://www.tcfw.org/,501(c)(3),Faith-based,,Active
75027434,Church of ACTS,,,www.c-acts.org,501(c)(3),Faith-based,,Active
87731931,Church of Christ Apostolic Faith Outreach Ministries,909-401-6688,,http://churchofchristafom.com,501(c)(3),Faith-based,,Active
69525423,Church of Fire in Christ,,,www.churchoffireinchrist.com,501(c)(3),Faith-based,2007,Active
73496107,Circle of Care Ministries Food Pantry,,,www.circleofcareministries.org,501(c)(3),Nonprofit - Incorporated,2007,Active
7422389,Citrus Counseling Services,,909-335-7330,www.ccs-cares.org,501(c)(3),Nonprofit - Incorporated,1978,Active
73991566,City Net,,,www.citynet.org,501(c)(3),Nonprofit - Incorporated,,Active
7422560,City of Adelanto,,,www.ci.adelanto.ca.us,None or unknown,Government - City,,Active
73496257,City of Banning,,951-922-3128,www.ci.banning.ca.us,None or unknown,Government - City,1913,Active
7422562,City of Barstow,,,www.barstowca.org,None or unknown,Government - City,,Active
73500755,City of Beaumont,951-769-8524,951-769-8526,https://www.beaumontca.gov/,None or unknown,Government - City,1912,Active
7422800,City of Big Bear Lake,,,www.citybigbearlake.com,None or unknown,Government - City,,Active
73501224,City of Blythe,,,www.cityofblythe.ca.gov/,None or unknown,Government - City,1916,Active
73496284,City of Calimesa,,909-795-4399,www.cityofcalimesa.net,None or unknown,Government - City,,Active
73496281,City of Canyon Lake,,,www.canyonlakeca.gov,None or unknown,Government - City,1990,Active
73496309,City of Cathedral City,,,www.cathedralcity.gov,None or unknown,Government - City,1981,Active
7422359,City of Chino,,,www.cityofchino.org,None or unknown,Government - City,1910,Active
7422565,City of Chino Hills,,909-364-2695,www.chinohills.org,None or unknown,Government - City,,Active
73495837,City of Coachella,,760-398-8117,www.coachella.org,None or unknown,Government - City,1946,Active
7422346,City of Colton,,,www.coltonca.gov,None or unknown,Government - City,1887,Active
73495872,City of Corona,,951-736-2488,www.coronaca.gov,None or unknown,Government - City,,Active
73501228,City of Desert Hot Springs,,,www.cityofdhs.org/,None or unknown,Government - City,1963,Active
73496310,City of Eastvale,,951-685-1225,https://www.eastvaleca.gov/,None or unknown,Government - City,2010,Active
7422518,City of Fontana,,909-350-6613,www.fontana.org,None or unknown,Government - City,,Active
7422564,City of Grand Terrace,,,www.grandterrace-ca.gov,None or unknown,Government - City,1978,Active
73496274,City of Hemet,,951-765-2336,hemetca.gov,None or unknown,Government - City,,Active
7422563,City of Hesperia,,,www.cityofhesperia.us,None or unknown,Government - City,,Active
7422718,City of Highland,,,www.cityofhighland.org,None or unknown,Government - City,,Active
7422037,City of Hope,833-572-1201,213-892-7240,www.cityofhope.org,501(c)(3),Nonprofit - Incorporated,1913,Active
73501235,City of Indian Wells,,760-346-0407,www.cityofindianwells.org,None or unknown,Government - City,1967,Active
73496283,City of Indio,,,www.indio.org,None or unknown,Government - City,1946,Active
73496315,City of Jurupa Valley,,951-332-6995,www.jurupavalley.org,None or unknown,Government - City,2011,Active
73496282,City of La Quinta,,760-777-7101,www.laquintaca.gov,None or unknown,Government - City,,Active
73495833,City of Lake Elsinore,,951-674-2392,www.lake-elsinore.org,None or unknown,Government - City,1988,Active
7422543,City of Loma Linda,,909-799-2891,www.lomalinda-ca.gov,None or unknown,Government - City,1970,Active
73501239,City of Menifee,,951-679-2579,www.cityofmenifee.us,None or unknown,Government - City,,Active
7422385,City of Montclair,,909-399-9751,www.cityofmontclair.org,None or unknown,Government - City,1956,Active
73495834,City of Moreno Valley,,951-413-3750,www.moval.org,None or unknown,Government - City,,Active
73496132,City of Murrieta,,951-698-9885,www.murrieta.org,None or unknown,Government - City,,Active
7422799,City of Needles,,760-326-6765,cityofneedles.com,None or unknown,Government - City,1983,Active
73495958,City of Norco,,951-270-5622,http://www.norco.ca.us/,None or unknown,Government - City,1964,Active
7422488,City of Ontario,909-395-2006,,www.ontarioca.gov,None or unknown,Government - City,1891,Active
73501247,City of Palm Springs,,,www.palmspringsca.gov/,None or unknown,Government - City,1938,Active
73496077,City of Perris,,951-943-4246,www.cityofperris.org,None or unknown,Government - City,1911,Active
7422557,City of Rancho Cucamonga,,,https://www.cityofrc.us/,None or unknown,Government - City,,Active
73501253,City of Rancho Mirage,,760-324-8830,http://www.ranchomirageca.gov/,None or unknown,Government - City,,Active
7422555,City of Redlands,,,www.cityofredlands.org,None or unknown,Government - City,1888,Active
7422489,City of Rialto,,909-820-2527,www.rialtoca.gov,None or unknown,Government - City,,Active
73495947,City of Riverside,,,www.riversideca.gov,None or unknown,Government - City,,Active
7422556,City of San Bernardino,,909-384-5138,https://www.sbcity.org/default.asp,None or unknown,Government - City,,Active
73500349,City of San Jacinto,,951-487-7382,www.sanjacintoca.gov,None or unknown,Government - City,,Active
73500545,City of Temecula,,951-694-6449,temeculaca.gov,None or unknown,Government - City,1989,Active
7422566,City of Twentynine Palms,,760-367-4890,www.29palms.org,None or unknown,Government - City,,Active
7422558,City of Upland,,,www.ci.upland.ca.us,None or unknown,Government - City,,Active
7422559,City of Victorville,,,https://www.victorvilleca.gov/home,None or unknown,Government - City,1962,Active
73501259,City of Wildomar,,951-698-1463,www.cityofwildomar.org/,None or unknown,Government - City,2008,Active
7422342,City of Yucaipa,,909-790-9203,www.yucaipa.gov,None or unknown,Government - City,,Active
7422340,CityLink,,,https://fontanacap.org/,501(c)(3),Faith-based,,Active
20115737,Clare Matrix,,,https://www.clarematrix.org,501(c)(3),Nonprofit - Incorporated,1984,Active
94031079,Clay Counseling Foundation,,,https://www.claycounseling.org/,501(c)(3),Nonprofit - Incorporated,,Active
7422887,Clayton Dabney for Kids with Cancer,,888-374-0131,https://claytondabney.org/contact/,501(c)(3),Nonprofit - Incorporated,1995,Active
48211631,Cleavage Club,,,https://www.facebook.com/thecleavageclub/,501(c)(3),Nonprofit - Incorporated,,Active
70054658,Clinica Medica Familiar,,,www.clinicamedicafamiliardrrios.com,None or unknown,Commercial,,Active
73705166,Coachella Valley Association of Governments,,760-340-5949,https://www.cvag.org,None or unknown,Government,,Inactive
94147991,Coachella Valley Community Trust Collaborative,,,https://www.cvct.info/,501(c)(3),Nonprofit - Incorporated,1996,Active
73496090,Coachella Valley Immigration Service and Assistance,,760-325-2869,www.cvisa.org,501(c)(3),Nonprofit - Incorporated,1990,Active
79449789,Coachella Valley Mosquito and Vector Control District,,,www.cvmosquito.org,None or unknown,Special District,,Active
73495839,Coachella Valley Rescue Mission,,760-347-8073,www.cvrm.org,501(c)(3),Faith-based,1971,Active
73495840,Coachella Valley Unified School District,,760-399-1052,https://www.cvusd.us/schools,None or unknown,Government - State,,Active
73496313,Coachella Valley Volunteers in Medicine,,,https://www.cvvim.org,501(c)(3),Nonprofit - Incorporated,2008,Active
73503097,Coachellart,,,www.coachellart.org,501(c)(3),Nonprofit - Incorporated,2019,Active
7422700,Coalition to Abolish Slavery & Trafficking,,213-365-5257,www.castla.org,501(c)(3),Nonprofit - Incorporated,,Active
24475063,Coast2Coast Rx,,,https://coast2coastrx.com,None or unknown,Commercial,,Active
73495861,College of the Desert,,760-776-0136,collegeofthedesert.edu,None or unknown,Special District,1958,Active
54859529,Colorado River Medical Center,,760-459-2208,www.crmccares.com,501(c)(3),Nonprofit - Incorporated,,Active
73495841,Colorado River Senior Community Center,,,,501(c)(3),Nonprofit - Incorporated,,Inactive
11412386,Colton Area Museum,,,www.coltonareamuseum.com,501(c)(3),Nonprofit - Incorporated,,Active
76494256,Colton Christian Church,,,www.coltonchristianchurch.org,501(c)(3),Faith-based,,Active
7422372,Colton Joint Unified School District,,,www.colton.k12.ca.us,None or unknown,Government - State,,Active
7422344,Colton-Redlands-Yucaipa ROP,,909-793-6901,www.cryrop.org,501(c)(3),Nonprofit - Incorporated,1971,Active
73501310,Common Ground Alliance,,,http://commongroundalliance.com,None or unknown,Membership,,Active
73495842,Community Access Center,,951-274-0833,https://www.ilcac.org,501(c)(3),Nonprofit - Incorporated,,Active
73496172,Community Access Network,,951-279-8333,https://www.fosterkidscan.org,501(c)(3),Nonprofit - Incorporated,1999,Active
7423003,Community Action Partnership Kern County,,,www.capk.org,501(c)(3),Nonprofit - Incorporated,,Active
73495843,Community Action Partnership of Riverside County,,951-955-6506,https://www.capriverside.org/,501(c)(3),Nonprofit - Incorporated,,Active
7422341,Community Action Partnership of San Bernardino County,,909-723-1509,http://www.capsbc.org,501(c)(3),Nonprofit - Incorporated,1965,Active
7422728,Community Assisting Recovery,,,www.carehelp.org,501(c)(3),Nonprofit - Incorporated,1995,Active
73500835,Community Center for Healthy Minds,909-567-1761,,https://cchm4com.wixsite.com/cchm,501(c)(3),Nonprofit - Incorporated,2012,Active
